GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
9.246854799999999486e+00,1.047335300000000080e+00,3.984619100000000191e+00,3.000000000000000000e+00,3.804848484848484813e-01,1.299705882352941710e-01,3.327618517647059093e+01,1.419486837199829439e-02,-2.618767034870324653e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.577109801498170538e-02
6.720772700000000377e+00,4.646178700000000106e+00,1.735797999999999952e+00,2.000000000000000000e+00,1.629714285714285893e+00,6.001250750000003409e-01,8.514554024999999626e+01,1.425127798896273223e-01,-4.345155752610285055e-02,1.400000000000000000e+01,2.404959299641366677e+00,3.808349146893895698e-01
4.194311100000000181e+00,3.907051599999999958e+00,2.814808799999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.292081399999999825e+00,1.536982800000000093e+00,3.658672800000000169e+00,3.000000000000000000e+00,3.506666666666667376e-01,5.286480540540543921e-02,6.002425273513515691e+01,4.722983515599166182e-02,-4.196004544497167199e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.072842763821986151e-02
6.440584699999999607e+00,3.101799199999999868e+00,2.601265399999999950e+00,1.000000000000000000e+00,3.197250000000000369e-01,4.258533902439025354e-02,7.738185556097560891e+01,1.012976238792532846e-01,-4.579559192614103547e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.462791655811176830e-02
3.653466699999999845e-01,3.694336999999999760e-01,1.668499500000000024e+00,2.000000000000000000e+00,1.693000000000000282e+00,1.106374974999999594e+00,6.730521794999999941e+01,1.613272562227796580e-02,-3.959596476098878326e-03,1.000000000000000000e+00,0.000000000000000000e+00,6.856815959439028774e-01
7.446382500000000348e+00,2.608830300000000157e-01,1.571235399999999949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.636261800000000211e-01,4.545393500000000309e+00,2.344993600000000011e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.741501799999999989e+00,6.201957500000000456e-01,4.747933399999999970e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.884598699999999960e+00,1.153199599999999991e+00,1.805487300000000017e+00,2.000000000000000000e+00,6.404210526315790020e-01,2.183000100000000998e-01,6.841332043500001703e+01,4.364498753870995479e-02,-1.539062770282673132e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.247572514844828701e-01
