GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH
6.721819400000000222e+00,1.961072600000000055e+00,2.270867799999999992e+00,1.000000000000000000e+00,2.484199999999999742e-01,4.459615576923078167e-02,9.994175694389322295e-01,6.779017842827342322e-02,-4.389317606037195646e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.263400100000000137e+00,2.029653999999999847e+00,3.761272700000000135e+00,3.000000000000000000e+00,5.965263157894736823e-01,8.333332857142855543e-02,9.997461488558959664e-01,6.842006346742650347e-02,-2.278377369943062822e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.225669399999999909e+00,2.413588799999999868e+00,8.433991699999999758e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.935366600000000048e+00,1.959134200000000048e+00,4.969610699999999603e+00,1.000000000000000000e+00,4.586666666666666115e-01,4.151724137931030179e-02,9.994380099482915725e-01,5.028493498278624463e-02,-5.771520356450585143e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.805928699999999942e+00,4.205066699999999713e+00,2.251013299999999884e+00,1.000000000000000000e+00,2.822727272727272863e-01,4.013046521739130346e-02,9.990718319549251047e-01,1.320281998583195671e-01,-5.196176587680574610e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.025200599999999795e+00,2.794835099999999795e+00,3.274393599999999793e+00,3.000000000000000000e+00,8.892500000000000959e-01,1.300000714285715897e-01,9.997592645014484747e-01,8.979646074177768944e-02,-2.872608644794575478e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.372468000000000021e+00,4.079029099999999630e+00,4.397865799999999936e+00,3.000000000000000000e+00,1.218444444444444441e+00,1.188181454545454707e-01,9.997819997951903348e-01,1.193230401267367652e-01,-4.690332177449278717e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.781866200000000511e-01,7.321056700000000417e-01,4.811517199999999939e+00,3.000000000000000000e+00,8.597692384615385208e-01,2.354667133333334106e-01,9.999384827928563535e-01,2.701924233643130530e-02,-8.555153222040165137e-03,1.000000000000000000e+00,0.000000000000000000e+00
8.468592199999999681e-02,1.388429300000000088e+00,2.748203999999999925e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.901289699999999971e+00,4.915062400000000054e+00,2.768409999999999815e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.118361900000000020e+00,4.530441800000000185e-01,2.327136999999999956e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.893625700000000300e+00,6.749232400000000354e-01,3.044700100000000020e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.332878599999999913e+00,2.367714199999999991e+00,3.921094699999999822e+00,1.000000000000000000e+00,4.150333333333333652e-01,3.418746249999991826e-02,9.985305128503263461e-01,7.543018681927630975e-02,-4.739614415791465474e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.080015699999999690e+00,6.095969700000000158e-01,2.786336400000000157e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.868218399999999946e+00,4.153368000000000393e+00,2.074501300000000104e+00,1.000000000000000000e+00,2.889069744186046895e-01,4.688885777777778568e-02,9.991817682647171628e-01,1.311650121995808216e-01,-4.528017840447634557e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.089589099999999533e+00,2.811511799999999894e+00,4.045624700000000296e+00,1.000000000000000000e+00,4.281379310344827771e-01,3.541935161290308415e-02,9.992269936789358598e-01,8.721343326794270268e-02,-5.681603670196161415e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.659191099999999253e+00,6.975781899999999869e-01,2.555812400000000206e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.505876899999999852e-01,2.291631000000000196e+00,3.091461699999999979e+00,3.000000000000000000e+00,1.016000000000000014e+00,1.777692692307690225e-01,9.998985481956570442e-01,7.435188167337308807e-02,-2.595638196104839424e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.832868099999999778e+00,3.602739600000000042e-01,1.049575900000000006e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.346738800000000680e+00,2.758865600000000029e+00,2.908123300000000189e+00,1.000000000000000000e+00,3.007317097560975316e-01,3.651162558139532666e-02,9.993238467510344725e-01,8.907746696624886662e-02,-5.470806880127412203e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.267738800000000055e+00,4.750703800000000143e+00,9.945966000000000529e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.042922000000000793e+00,8.818759900000000540e-01,2.322603700000000160e+00,1.000000000000000000e+00,2.718695630434782573e-01,5.662500624999993598e-02,9.881034428435531147e-01,1.730604342192973086e-02,-2.623352077687583425e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.893182799999999943e+00,1.473563499999999971e-01,3.418877399999999955e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.821031099999999903e+00,3.085529300000000141e+00,2.688116799999999973e+00,1.000000000000000000e+00,3.968709645161290211e-01,5.227278787878784916e-02,9.994510884814696849e-01,1.009543387123456731e-01,-3.709360887503983933e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.461750999999999578e+00,1.971560100000000038e+00,4.269136900000000345e+00,1.000000000000000000e+00,3.910000031249999952e-01,4.091176470588223785e-02,9.994951344452877029e-01,5.481567521515656738e-02,-5.634136573125268083e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.162399499999999808e+00,4.602095099999999661e+00,4.777512599999999665e+00,3.000000000000000000e+00,1.195444455555555452e+00,8.972739090909076509e-02,9.996843252710218009e-01,1.316463954078023746e-01,-5.241454485436303906e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.684373399999999799e-01,4.094274500000000039e+00,3.835329999999999906e+00,3.000000000000000000e+00,1.598333333333333384e+00,2.347499250000002480e-01,9.999118392490313756e-01,1.186375021758629827e-01,-4.626465930500442414e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.937233899999999842e+00,8.790770199999999868e-01,6.629278699999999747e-01,1.000000000000000000e+00,1.764166666666666661e-01,4.945946486486493127e-02,9.972521975602127720e-01,3.360303849911130958e-02,-3.560563196225396965e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.534907299999999974e+00,2.494292499999999801e+00,3.781969499999999762e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.083743999999999374e+00,3.627330800000000188e+00,2.772736099999999926e+00,1.000000000000000000e+00,3.229487153846153924e-01,3.643906585365856016e-02,9.990096222753015454e-01,1.148582029150816558e-01,-5.510380565604852676e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.434680900000000037e+00,5.510317700000000318e-01,3.409822500000000201e+00,3.000000000000000000e+00,4.551538461538461311e-01,8.928568571428570355e-02,9.911124553243887414e-01,1.542868215504630998e-02,-1.580878152734111614e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.083633400000000080e+00,2.928873499999999908e+00,1.003982399999999942e+00,1.000000000000000000e+00,1.646363623376623508e-01,-4.481010000000004712e-02,9.990044423810946483e-01,1.090763357402700778e-01,-3.155947194895702274e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.896324599999999805e+00,3.996624199999999849e+00,2.629919999999999813e+00,1.000000000000000000e+00,1.843599979999999805e+00,-5.828570571428572933e-01,9.996568282206267364e-01,1.224016974860462625e-01,-3.608535041495115891e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.271657799999999949e-01,8.523079199999999966e-01,2.576573600000000130e+00,1.000000000000000000e+00,1.056818181818181879e+00,-4.766922846153848203e-01,9.999628145965405723e-01,3.145070146548912399e-02,-9.698834027461723795e-03,1.000000000000000000e+00,0.000000000000000000e+00
3.967764599999999697e-02,2.624118300000000126e+00,2.485872300000000035e+00,1.000000000000000000e+00,1.834499983333333306e+00,-6.156249375000000246e-01,9.999840204299970114e-01,8.064245778714984603e-02,-2.929413215819240413e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.701080300000000101e+00,2.976847199999999916e+00,4.694995399999999819e+00,1.000000000000000000e+00,5.411818227272727766e-01,3.687494583333352643e-02,9.993200814945705224e-01,9.155276642697653122e-02,-5.360677931658391904e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.914690000000000225e+00,2.885082699999999889e+00,4.607885399999999798e+00,1.000000000000000000e+00,4.815200000000000036e-01,3.251848888888885653e-02,9.988767089237078345e-01,8.527187753682442806e-02,-6.511466546089345053e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.277239800000000258e+00,1.152677299999999905e+00,3.819191000000000003e+00,3.000000000000000000e+00,3.609999970588234630e-01,6.761105000000003362e-02,9.999314319534035045e-01,3.097565534872848136e-02,-3.608166007082299481e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.062622999999999873e+00,7.205519700000000416e-01,2.523934099999999958e+00,3.000000000000000000e+00,3.383611111111111125e-01,8.486842105263162073e-02,9.998720192720734756e-01,2.401088807099282033e-02,-2.196356069010495932e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.516679499999999958e+00,3.889413799999999810e+00,4.188421999999999978e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.567208100000000215e+00,7.176563099999999640e-01,3.755664799999999914e+00,3.000000000000000000e+00,4.197241413793103559e-01,1.022903709677420309e-01,9.998979779000435331e-01,1.974448480250385468e-02,-2.182413870931720901e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.717776300000000145e+00,4.399535700000000382e+00,2.348820200000000025e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.059174099999999896e+00,3.866118399999999955e+00,2.447823800000000105e+00,1.000000000000000000e+00,3.192820487179487410e-01,4.090246097560987226e-02,9.991583981638322287e-01,1.224754847095293059e-01,-4.918392778519658365e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.578409199999999402e+00,3.174411800000000117e+00,3.560561900000000168e+00,1.000000000000000000e+00,3.873750000000000249e-01,3.429407352941174492e-02,9.990883738292517524e-01,9.926696155847934688e-02,-5.869714615508952321e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.884313600000000033e+00,2.004918800000000001e+00,4.323298000000000307e+00,3.000000000000000000e+00,5.557272681818182791e-01,6.541660416666672528e-02,9.996999563188322391e-01,6.666000353670492595e-02,-2.849521311125447279e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.921576500000000021e+00,4.719297400000000309e+00,3.027652699999999975e+00,2.000000000000000000e+00,1.282000000000000028e+00,7.792001600000000305e-01,9.998107444964169366e-01,1.393400497076945077e-01,-5.021788659647974384e-02,2.000000000000000000e+00,1.171809770906741210e+00
1.531840000000000090e+00,3.132075799999999965e+00,4.091901799999999589e+00,3.000000000000000000e+00,9.737499999999998934e-01,1.085714142857143044e-01,9.997915920109464727e-01,9.675467600427486992e-02,-3.605713002521144378e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.076245300000000071e+00,3.436123600000000167e+00,2.262472199999999933e+00,1.000000000000000000e+00,2.409038480769230828e-01,3.435181481481484889e-02,9.990496930546605148e-01,1.119931713567688808e-01,-5.660790854429490621e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.026879799999999676e+00,1.178147000000000055e+00,4.125413400000000230e+00,3.000000000000000000e+00,4.135862068965517335e-01,7.061289032258055709e-02,9.997620246463684301e-01,3.763557832215207177e-02,-3.035551397642637442e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.094879400000000169e-01,2.805596300000000043e-01,3.096218100000000195e+00,1.000000000000000000e+00,6.804705882352940494e-01,-5.947366842105260287e-02,7.973735331937888970e-01,5.230554332127289319e-03,-3.911465802761710658e-03,1.000000000000000000e+00,0.000000000000000000e+00
7.996858099999999858e+00,4.824323699999999882e+00,2.357610900000000065e+00,1.000000000000000000e+00,3.165384615384615463e-01,4.178051463414636513e-02,9.990500433032235561e-01,1.465159178888187641e-01,-5.387799423204539528e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.775836499999999596e+00,4.938500399999999679e+00,4.090858500000000397e+00,1.000000000000000000e+00,6.194736842105263985e-01,3.652380952380956253e-02,9.990300378546288496e-01,1.441220082768167043e-01,-6.429873242627234808e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.197550500000000184e+00,4.799831400000000414e+00,1.544281100000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.390961599999999798e+00,1.085347400000000073e+00,2.728080700000000025e+00,3.000000000000000000e+00,2.988333333333333397e-01,6.531814772727272123e-02,9.996334598402232263e-01,3.435711281279980878e-02,-3.357256756491315552e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.204324699999999915e+00,1.328695100000000018e+00,2.377804300000000204e+00,1.000000000000000000e+00,2.545714306122449089e-01,5.635290980392165805e-02,9.991006429007366352e-01,4.271012044302661959e-02,-4.167969297933833001e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.258765699999999654e+00,4.266389799999999788e+00,2.498654099999999989e+00,1.000000000000000000e+00,3.934516096774193228e-01,5.087880303030300339e-02,9.992563950912440873e-01,1.324667171199912785e-01,-4.482167504826337079e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.795614699999999786e+00,3.683896999999999977e+00,6.467131400000000196e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.238030900000000045e+00,3.866983700000000024e+00,1.785122300000000051e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.442487699999999151e+00,1.338080200000000053e+00,2.348044600000000148e+00,1.000000000000000000e+00,2.426538480769230843e-01,5.283333333333350285e-02,9.977711400229980487e-01,3.860048384191383519e-02,-4.543446421456195927e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.146635999999999989e+00,2.193547000000000136e+00,2.176185100000000094e+00,1.000000000000000000e+00,2.525918387755101691e-01,4.458821568627451687e-02,9.993872783321872122e-01,7.624552027960994349e-02,-4.133913166279793577e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.483831599999999806e+00,1.616063100000000086e+00,2.438813899999999979e+00,3.000000000000000000e+00,3.288947394736841945e-01,6.669994999999996621e-02,9.996894705924613822e-01,5.820199108085901546e-02,-2.567354599164751658e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.516829000000000427e+00,3.097306500000000185e+00,3.478574000000000055e+00,1.000000000000000000e+00,4.160689620689654866e-01,4.003227096774200633e-02,9.990942883524176477e-01,9.884623696515451585e-02,-4.949677759886196571e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.599058600000000219e+00,1.161968799999999913e+00,3.798038200000000142e+00,3.000000000000000000e+00,3.571470558823529040e-01,6.994441388888900102e-02,9.997336033315286086e-01,3.043954754673256630e-02,-3.669824932519069605e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.179121999999999559e+00,4.826406500000000044e+00,2.294017999999999891e+00,1.000000000000000000e+00,2.688478260869565095e-01,3.647918541666664988e-02,9.988785451729617071e-01,1.472705767618346095e-01,-5.917615617601831163e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.951948599999999701e+00,2.095968000000000053e+00,2.857704200000000250e-01,1.000000000000000000e+00,1.225288451923076949e-01,-2.189625566037721460e-02,9.985536462274730019e-01,9.590119182388419372e-02,-3.432298036037977063e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.436261199999999683e+00,3.559709999999999930e+00,4.903069000000000344e+00,1.000000000000000000e+00,7.277333400000000063e-01,4.635296470588240458e-02,9.994001497645248477e-01,1.076610372926736087e-01,-4.850631413416534032e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.504213299999999975e+00,2.483418700000000090e+00,3.639905499999999794e+00,1.000000000000000000e+00,3.743030303030303041e-01,3.737143428571433612e-02,9.992943999589436466e-01,7.860566845407612746e-02,-5.223995976039284145e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.376683700000000066e+00,1.915537800000000068e+00,4.656218499999999594e+00,1.000000000000000000e+00,5.357391260869565075e-01,5.824002400000014013e-02,9.996502465511816204e-01,6.297636603528411481e-02,-3.184829270671474255e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.023841499999999932e-01,3.701175000000000104e+00,3.865352599999999916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.957446800000000042e+00,3.368604899999999791e+00,4.176886599999999561e+00,3.000000000000000000e+00,9.350909000000000582e-01,9.476918461538447191e-02,9.997835399955865565e-01,1.030613072589177670e-01,-3.804723089081073900e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.787099399999999783e+00,3.436439500000000091e+00,2.151310699999999798e+00,1.000000000000000000e+00,2.489607862745098210e-01,3.358490566037728581e-02,9.991362294511966224e-01,1.126312319362126058e-01,-5.051387501723848122e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.095795200000000413e+00,4.464774099999999635e+00,3.898917400000000200e+00,3.000000000000000000e+00,7.995714285714284886e-01,6.731255625000009957e-02,9.994586308376987027e-01,1.328988144827988882e-01,-4.655550240652777533e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.530938100000000190e+00,3.219646899999999867e+00,6.135997199999999596e-01,1.000000000000000000e+00,1.255784303921568534e-01,-3.074038846153842597e-02,9.985898860099283736e-01,1.262505264183690079e-01,-3.378556503781209031e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.236982300000000201e+00,1.660675200000000018e+00,3.158675199999999794e+00,1.000000000000000000e+00,3.052249999999999686e-01,4.759527857142858975e-02,9.994352114354935201e-01,5.192494757313797366e-02,-4.577187816044546442e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.154515299999999911e+00,4.700034600000000395e+00,1.120466399999999974e+00,1.000000000000000000e+00,1.389890098901098991e-01,-5.852689247311824994e-02,9.975241737045182910e-01,1.576672193179812220e-01,-4.380586450847628877e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.370462900000000150e+00,1.025302799999999959e+00,1.471101200000000109e+00,3.000000000000000000e+00,2.749111111111111061e-01,7.468084468085109395e-02,9.998013351336341170e-01,4.253711971993818369e-02,-2.051263653931236983e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.188880600000000065e+00,1.510485599999999984e+00,2.615202000000000027e+00,3.000000000000000000e+00,8.769999916666666451e-01,2.088570857142856840e-01,9.999063601546370750e-01,5.284511008199813814e-02,-1.570555867908253120e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.108727000000000018e+00,8.609808700000000092e-01,2.261113599999999835e+00,3.000000000000000000e+00,3.614999999999999880e-01,8.750001944444460444e-02,9.998339223973035095e-01,3.387023304150547920e-02,-1.873734610695360417e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.643117400000000394e+00,3.195519399999999788e+00,2.316182099999999799e+00,1.000000000000000000e+00,3.825483838709677342e-01,5.975759696969708268e-02,9.994743923848800060e-01,1.050481682611719980e-01,-3.287902827750682072e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.625082000000000804e+00,1.313325400000000087e+00,2.569998500000000075e+00,1.000000000000000000e+00,2.598333333333333606e-01,5.779996199999987844e-02,9.982492132744685831e-01,3.775910903184915429e-02,-4.379217045357971377e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.243492100000000100e+00,1.486437599999999915e+00,3.372729800000000111e+00,1.000000000000000000e+00,3.438000000000000500e-01,5.637834594594599846e-02,9.996283579761345850e-01,4.839843647658993719e-02,-3.724839624102492530e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.832754299999999947e-01,2.517523499999999803e+00,4.914565399999999973e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.131004299999999851e+00,3.431413399999999836e+00,3.973226499999999994e+00,3.000000000000000000e+00,9.228333416666666400e-01,9.899999285714300434e-02,9.997258344913689809e-01,1.055918502468876224e-01,-3.753450345895852081e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.638596100000000000e+00,3.648697400000000091e+00,4.703856000000000037e+00,1.000000000000000000e+00,6.200000000000001066e-01,3.804763809523799972e-02,9.992170077122896066e-01,1.091548717272046443e-01,-5.660203498350619561e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.831486199999999620e+00,1.507551000000000085e+00,2.478379200000000004e+00,1.000000000000000000e+00,2.532857142857142807e-01,5.068623529411750428e-02,9.989914598353791808e-01,4.841271590626606419e-02,-4.552778927888459504e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.726732399999999945e+00,4.708142299999999558e+00,1.351010299999999997e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.930453299999999928e+00,1.703189000000000064e+00,3.802891699999999986e+00,1.000000000000000000e+00,3.440555527777778289e-01,4.642106052631592150e-02,9.995669954463645146e-01,4.714153170345181110e-02,-5.119694600479576113e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.253855700000000795e+00,3.902245999999999881e+00,1.484239499999999934e+00,1.000000000000000000e+00,1.776478873239436540e-01,3.998625205479451605e-02,9.988808967502649239e-01,1.308197795837784672e-01,-4.772501357674095029e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.071188199999999924e+00,2.744341400000000153e+00,9.307350500000000082e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.929859599999999897e+00,4.710562200000000033e+00,6.608344900000000521e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.102796099999999946e+00,1.876252199999999926e+00,1.210405799999999976e+00,1.000000000000000000e+00,1.927230769230769136e-01,5.259701194029860888e-02,9.987721409059214794e-01,7.357003928908291412e-02,-3.151901564038817050e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.969174899999999617e+00,2.034580000000000055e+00,1.774613400000000007e+00,1.000000000000000000e+00,2.219107160714285931e-01,4.670692758620691165e-02,9.991813339232231694e-01,7.381798909926734487e-02,-3.882419582104737477e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.553892600000000179e+00,1.900460999999999956e+00,2.236459700000000161e+00,3.000000000000000000e+00,4.604999999999999649e-01,1.062857000000000524e-01,9.997488345655846098e-01,6.820495366032559847e-02,-1.738518125414039578e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.147090900000000246e+00,3.663155099999999997e+00,4.836942200000000192e+00,1.000000000000000000e+00,6.126842105263158311e-01,3.333337142857143581e-02,9.990562550793834484e-01,1.090183848387333149e-01,-6.303543693613579413e-02,1.000000000000000000e+00,0.000000000000000000e+00
1.370643300000000009e+00,1.992214900000000011e+00,1.241458999999999965e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.876760499999999610e+00,6.569426699999999508e-01,1.375047300000000083e+00,1.000000000000000000e+00,2.165750025000000023e-01,-7.976188095238109441e-03,1.911820118548483161e-01,2.796384911952956576e-03,-3.387125329126785232e-03,1.000000000000000000e+00,0.000000000000000000e+00
7.976206300000000304e+00,4.094531500000000435e+00,6.139761799999999825e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.127805200000000063e+00,4.435203600000000357e+00,1.544584600000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.876280200000000176e-01,3.666751999999999789e-01,1.831868599999999958e+00,1.000000000000000000e+00,8.362666733333333768e-01,-5.300000411764707042e-01,9.728152943934357255e-01,1.497782800205270208e-02,-4.176328567892730222e-03,1.000000000000000000e+00,3.284755116078952319e-01
1.575496299999999961e+00,8.553050199999999714e-01,4.546793000000000085e+00,3.000000000000000000e+00,5.785714285714285143e-01,1.206956521739131066e-01,9.998830887617301544e-01,3.120707745423277960e-02,-1.477662190972564397e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.133719900000000003e+00,1.109294699999999967e+00,3.251775700000000047e+00,3.000000000000000000e+00,3.254210526315789442e-01,7.120000249999999808e-02,9.997446394794800018e-01,3.143185330371393860e-02,-3.522034100954899577e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.324119999999999742e+00,3.730458300000000005e+00,3.054770500000000055e+00,3.000000000000000000e+00,5.712380952380952115e-01,6.595655652173908201e-02,9.995100806240594382e-01,1.173723155407234153e-01,-3.681303527661250463e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.635231000000000101e+00,1.550693300000000052e+00,4.904582000000000441e+00,3.000000000000000000e+00,5.030833291666666485e-01,6.042306153846140060e-02,9.997277232778768452e-01,5.039126874502741771e-02,-3.178482028558440864e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.693717999999999613e+00,4.829581700000000311e+00,4.443293999999999855e+00,1.000000000000000000e+00,6.855294117647059426e-01,3.505268421052622901e-02,9.990601150462503632e-01,1.400040970582997479e-01,-6.541058361592735904e-02,1.000000000000000000e+00,0.000000000000000000e+00
