GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
1.961576599999999893e+00,4.084191800000000150e+00,1.710388500000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.952923499999999812e+00,3.445361899999999977e+00,4.985753500000000393e+00,3.000000000000000000e+00,7.511764705882352233e-01,5.122223888888867427e-02,8.139019966666667472e+01,1.045886430371236880e-01,-4.628984140564679911e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.154001558458120746e-02
4.488062900000000077e+00,3.490851399999999938e+00,1.189787699999999893e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.706381300000000323e+00,1.793831100000000012e+00,2.370465999999999962e+00,1.000000000000000000e+00,2.450384615384615106e-01,4.481128490566047007e-02,6.322213461415094571e+01,6.029123382591143609e-02,-4.735879581127358517e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.572113871070660571e-02
4.378012199999999687e+00,1.386413200000000012e+00,3.731365799999999955e-01,3.000000000000000000e+00,1.406593406593406592e-01,5.757609891304368149e-02,6.336290026739129644e+01,6.722537347467183455e-02,-3.134268365967671915e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.066608489608241978e-02
4.484171899999999766e+00,1.167861800000000033e-01,3.264177999999999802e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.855781600000000253e+00,1.429019700000000004e+00,3.766678800000000216e+00,3.000000000000000000e+00,3.399729729729729644e-01,5.757896842105275637e-02,5.180289502631579523e+01,3.568905672604379131e-02,-4.561119965787121394e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.431725481406277395e-02
2.522221099999999883e+00,1.047495800000000088e+00,4.745001799999999825e+00,3.000000000000000000e+00,5.067083333333333162e-01,8.784004000000007750e-02,6.121751584800000501e+01,3.558058157726415316e-02,-2.172525602746372755e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.886151644539359767e-02
3.571456899999999823e+00,2.375366899999999948e+00,4.842800099999999830e+00,3.000000000000000000e+00,5.980476190476191611e-01,5.568185454545469121e-02,7.641236840909090233e+01,7.654245609121979044e-02,-3.622653422798731426e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.253126499967057966e-02
1.906677799999999978e+00,4.870009399999999822e+00,4.427973699999999901e+00,3.000000000000000000e+00,1.351750000000000007e+00,1.260000888888886950e-01,9.044250555555555593e+01,1.384885355032227927e-01,-5.336629559507430343e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.629268621087446411e-02
5.618580299999999639e+00,1.121995099999999912e+00,5.043600200000000200e-01,3.000000000000000000e+00,1.605874999999999941e-01,5.635802345679010589e-02,5.663978272962962279e+01,5.111736022750381497e-02,-3.640463672116542315e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.110009533684098687e-02
8.081405600000000078e+00,9.458770800000000367e-01,9.427237499999999715e-01,3.000000000000000000e+00,1.880294117647058894e-01,6.824639420289857483e-02,4.402801710144927227e+01,3.236109605285984736e-02,-3.722310591008164138e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.897449750714439970e-02
4.592807800000000107e+00,8.161328399999999705e-01,4.321956199999999804e+00,3.000000000000000000e+00,4.309999999999998277e-01,1.119999699999999904e-01,4.217101009999999661e+01,1.974495064220147672e-02,-2.486605542288367054e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.433561495902442862e-02
7.764813900000000046e+00,1.573272699999999968e+00,4.100861499999999715e+00,3.000000000000000000e+00,3.722058823529411642e-01,5.108570000000012268e-02,5.684738335714285995e+01,4.359615068200679150e-02,-4.679419530181202352e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.028504496387431077e-02
7.643799800000000033e+00,4.255693899999999807e+00,3.694612499999999855e+00,1.000000000000000000e+00,4.971599999999999908e-01,3.715383461538450394e-02,8.063864888461537817e+01,1.289273353215522055e-01,-5.905985944569740881e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.237310695422378357e-02
2.457713900000000062e-01,4.152751399999999649e+00,2.218270799999999987e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.894282300000000419e+00,3.247077500000000061e+00,2.504354699999999934e+00,3.000000000000000000e+00,3.877272727272727537e-01,5.523522647058819179e-02,8.094740397058822623e+01,1.048161929949037313e-01,-3.641916531601202545e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.200988257468492804e-02
9.315784499999999468e+00,1.960727799999999910e+00,3.382587399999999800e+00,1.000000000000000000e+00,3.116829268292682920e-01,4.107142380952385347e-02,6.132838294999998396e+01,5.847312952785193446e-02,-5.501446883730885806e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.417018650325538157e-02
7.874610900000000413e+00,2.070522500000000043e+00,1.355471000000000092e+00,1.000000000000000000e+00,1.775694444444444187e-01,4.163008630136986327e-02,6.910030954246573742e+01,7.833875070718501754e-02,-4.617962301566505556e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.317461031801640661e-02
2.215148000000000117e+00,2.988970000000000127e+00,4.544166599999999612e+00,3.000000000000000000e+00,8.188000000000001943e-01,7.806252499999988270e-02,8.437331118750000769e+01,9.318961984128221188e-02,-3.565888557774249401e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.923555518926990560e-02
2.497287500000000104e+00,1.869586100000000028e+00,4.794235699999999767e+00,3.000000000000000000e+00,6.052000000000000712e-01,7.119048571428593375e-02,7.544264547142857680e+01,6.196025865931929083e-02,-2.676413667807841373e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.095244303136787167e-02
9.814394999999999314e+00,4.929636499999999977e+00,4.889281300000000385e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.005608999999999753e+00,4.981950300000000276e+00,3.554198700000000155e+00,3.000000000000000000e+00,6.323000000000000842e-01,5.157141904761913809e-02,8.537374495238094596e+01,1.466498738480004338e-01,-5.362384145462290724e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.197772580329436010e-02
1.780121800000000087e+00,4.006146900000000066e+00,3.412499899999999808e+00,3.000000000000000000e+00,1.328333333333333366e+00,1.930000299999997948e-01,9.040777869999999439e+01,1.201115282187657646e-01,-4.247798053207157282e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.292586297598543044e-01
1.444200200000000045e+00,1.054639899999999963e+00,1.831625599999999965e+00,2.000000000000000000e+00,9.148333333333332762e-01,3.313846923076925188e-01,7.352087706923077803e+01,3.929112544746200808e-02,-1.227485733152732482e-02,2.000000000000000000e+00,1.338879467490494024e+00,2.018673000815902341e-01
5.695518500000000373e+00,1.786889200000000066e+00,2.012835500000000000e+00,1.000000000000000000e+00,2.416153846153846763e-01,5.035850377358495195e-02,6.734821049245282154e+01,6.421925990579412102e-02,-3.802727896852567402e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.820628584874507877e-02
1.036008000000000040e+00,4.927821599999999691e+00,1.209118399999999927e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.449666999999999817e+00,1.776570299999999936e+00,3.875878099999999993e+00,1.000000000000000000e+00,3.910000000000000142e-01,5.000000606060572839e-02,6.554686311999999759e+01,5.720711438715113395e-02,-4.054489753447183820e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.893025145399562639e-02
2.671753600000000173e+00,3.580239100000000008e+00,4.553255599999999959e+00,3.000000000000000000e+00,8.632142857142856007e-01,7.206667999999998020e-02,8.530473480000000563e+01,1.086733763514509399e-01,-4.194005954674472070e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.610176671446497565e-02
1.537493599999999905e+00,3.398140199999999833e+00,1.372857599999999900e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.852863600000000055e+00,1.796648699999999987e+00,4.308795499999999556e+00,3.000000000000000000e+00,5.300833333333333508e-01,6.824002000000004009e-02,7.345068725599999482e+01,6.040403656513084613e-02,-2.703456146144262925e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.867862849569483202e-02
2.725265499999999896e+00,3.963333599999999901e+00,2.804920000000000080e+00,3.000000000000000000e+00,1.500571428571428445e+00,3.005000000000001559e-01,8.896381737499999076e+01,1.214287732393482810e-01,-3.954617186720536109e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.915963461569048509e-01
3.271231900000000081e+00,1.906930299999999967e+00,3.178298199999999962e+00,3.000000000000000000e+00,4.256206896551724683e-01,6.629999999999995619e-02,7.389594241666667074e+01,6.567818727943004753e-02,-2.683251417856886631e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.697809553034893393e-02
9.527330400000000310e+00,2.995251999999999915e-01,2.770841799999999910e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.295801599999999887e+00,2.874083300000000119e+00,4.924720800000000231e+00,3.000000000000000000e+00,8.083333333333332371e-01,7.143740624999977973e-02,8.310758818749999932e+01,8.945579988043728115e-02,-3.617974132469665288e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.471406818307883946e-02
3.752818099999999824e+00,4.214535200000000259e+00,1.525850300000000104e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.686148600000000108e+00,4.668983500000000175e-01,2.932390900000000133e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.020825399999999661e+00,1.610356899999999980e+00,3.664740099999999945e+00,1.000000000000000000e+00,3.367027027027026942e-01,4.944737631578952075e-02,5.764643607631578703e+01,4.615345186914506653e-02,-4.776189219811149272e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.914176125382236110e-02
4.926432600000000050e+00,3.380311299999999797e+00,3.285720299999999927e+00,3.000000000000000000e+00,4.845200000000000062e-01,5.096156538461545094e-02,8.095312023076922969e+01,1.075159363202262547e-01,-4.174651114795484980e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.019009455642033754e-02
6.340321099999999710e+00,3.915570300000000170e+00,2.975045000000000162e+00,1.000000000000000000e+00,4.213333333333332265e-01,4.445163548387099511e-02,8.155977567741935275e+01,1.224239976243579886e-01,-4.867583023485679700e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.644940249449091382e-02
4.865860900000000377e+00,4.915617899999999985e+00,4.870712799999999731e+00,3.000000000000000000e+00,9.556666666666666643e-01,4.953846153846151734e-02,8.462283415384617058e+01,1.395938282744022263e-01,-5.944409775292269771e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.180338284021291817e-02
8.768178000000000694e+00,4.737412499999999582e+00,8.192869999999999875e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.191387699999999938e+00,2.879996000000000222e-01,1.234826399999999991e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.561725100000000310e+00,4.979288600000000287e+00,3.523821100000000150e+00,2.000000000000000000e+00,1.066636363636363605e+00,1.163334416666667037e-01,8.756289924999998675e+01,1.453829979835754294e-01,-5.074556759306395742e-02,1.000000000000000000e+00,0.000000000000000000e+00,7.357662687370043753e-02
6.875745799999999797e+00,1.691916900000000057e+00,4.775120299999999762e-01,1.000000000000000000e+00,1.419666666666666299e-01,4.569230000000005371e-02,6.798021839340658801e+01,7.557267057648182906e-02,-3.948283883745214856e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.470075029084430746e-02
3.763159299999999874e+00,2.870249700000000015e+00,1.240625000000000089e+00,2.000000000000000000e+00,4.072000000000000064e+00,2.909999900000000306e+00,8.287167749999998989e+01,9.575773632678283298e-02,-2.274365288846358357e-02,2.800000000000000000e+01,4.265735081355027880e+00,1.873603142921272058e+00
2.655017400000000194e+00,6.884142800000000451e-01,1.008019699999999963e+00,3.000000000000000000e+00,2.026666666666666616e-01,9.231250625000006482e-02,3.994276715156250646e+01,2.952742427275345527e-02,-2.292751672707163055e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.097236019186786316e-02
1.305967799999999901e+00,2.148591500000000210e+00,3.018226400000000087e+00,3.000000000000000000e+00,9.156923076923076943e-01,1.652857428571428700e-01,8.613796014285715330e+01,7.122230865705739267e-02,-2.324791541006024018e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.052000806915740494e-01
7.773601099999999597e+00,1.405396000000000090e+00,4.610812199999999805e+00,3.000000000000000000e+00,4.095806451612904464e-01,5.925002499999984518e-02,5.250925221874999949e+01,3.461119634165342462e-02,-4.356166222647109287e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.548451407971106586e-02
1.940566199999999908e+00,2.958072200000000151e+00,3.953304500000000221e+00,3.000000000000000000e+00,8.560714285714284832e-01,9.860009333333336068e-02,8.598860006666669165e+01,9.317010408772118113e-02,-3.277310064529608685e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.269794195638038470e-02
3.668612200000000101e+00,4.449103799999999609e+00,6.344612200000000479e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.467667099999999891e+00,3.694985200000000081e+00,4.726934899999999828e+00,1.000000000000000000e+00,6.700526315789473442e-01,4.274996499999983435e-02,8.012096284999999796e+01,1.116674626101429590e-01,-5.249021397572715270e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.594672153790724203e-02
8.677740099999999401e+00,1.333839500000000067e+00,1.844106000000000078e-01,1.000000000000000000e+00,1.413846153846153864e-01,4.507605434782617493e-02,5.882602990434782697e+01,6.082687368254324767e-02,-4.730868304795572687e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.513419432425276559e-02
1.074861199999999961e+00,1.476089500000000054e+00,4.852434400000000259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.599217900000000192e+00,1.569521399999999955e+00,1.199240300000000037e+00,1.000000000000000000e+00,1.838428571428570579e-01,4.960563380281685780e-02,6.412678831267605517e+01,6.221163834277883276e-02,-4.020250778421912558e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.737018117175345558e-02
6.232495300000000071e+00,7.490908499999999748e-01,2.244836799999999855e+00,1.000000000000000000e+00,2.840444444444445438e-01,1.266956499999999930e-01,2.786690480434782202e+01,1.463639175324529980e-02,-2.104297562956727874e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.364205549426056097e-02
6.350983099999999659e+00,2.061277200000000143e+00,4.402916000000000274e+00,1.000000000000000000e+00,4.374642857142856944e-01,4.427585172413801839e-02,6.686736306896551696e+01,6.401618605369251147e-02,-4.696942836988154263e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.581706771416474033e-02
9.282259899999999675e+00,1.546147499999999952e-01,3.024752599999999791e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800596599999999992e+00,3.473877700000000068e+00,4.900787399999999572e+00,3.000000000000000000e+00,9.985833333333332673e-01,8.407685384615389002e-02,8.683524569230770851e+01,1.041525183330515303e-01,-4.236342723103276448e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.579742777097783379e-02
4.458259599999999878e+00,1.624677900000000008e+00,4.275880299999999856e+00,3.000000000000000000e+00,4.359999999999999987e-01,5.600002333333353732e-02,6.550318108999999822e+01,5.267071510843168020e-02,-3.559592834798293998e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.226520583734680120e-02
6.229703400000000002e+00,3.193891300000000211e+00,4.543198600000000198e+00,1.000000000000000000e+00,5.566818181818183886e-01,3.969561304347853092e-02,7.641125034782608338e+01,9.861877243932401504e-02,-5.218809991293717893e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.358271063933561548e-02
2.875076299999999918e+00,1.337956399999999935e+00,3.236666599999999949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.002367900000000089e-01,4.050487000000000393e+00,3.508699700000000199e+00,3.000000000000000000e+00,1.583428571428571408e+00,2.569999874999999712e-01,9.260748699999999189e+01,1.196014157634842090e-01,-4.418375067415823698e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.805042756522258207e-01
9.798287399999999536e+00,3.103357299999999874e+00,1.495434200000000047e+00,1.000000000000000000e+00,1.679999999999999272e-01,3.438962337662336555e-02,7.568345745454544726e+01,1.095836146480761442e-01,-5.488829675020692050e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.945078966264544504e-02
7.902481100000000147e+00,4.024597599999999886e+00,1.010661400000000043e+00,1.000000000000000000e+00,1.444157303370786904e-01,4.872221666666647771e-02,8.438746838888889101e+01,1.409402125301511544e-01,-3.722903392617557539e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.697167647566387980e-02
4.354586600000000196e+00,3.424878700000000276e-01,4.254996300000000176e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.450974499999999168e+00,2.342196899999999804e+00,1.857995700000000028e+00,1.000000000000000000e+00,2.038064516129032833e-01,3.863493492063493906e-02,6.988390502222220846e+01,8.247579299172252965e-02,-5.075079090804884147e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.191715574727255353e-02
2.051743000000000094e+00,4.185812999999999562e+00,2.679156799999999894e+00,2.000000000000000000e+00,nan,4.037000100000000202e+00,9.163124799999999937e+01,1.267648493109534980e-01,-4.347409252794279255e-02,8.000000000000000000e+00,4.897494586508283732e+00,2.472359058916285601e+00
6.627724599999999633e+00,2.127377000000000073e+00,1.546432100000000087e+00,1.000000000000000000e+00,1.981249999999999956e-01,4.499998000000000886e-02,7.096828403538462737e+01,7.860930553128629705e-02,-4.123005086710179040e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.502737114653676848e-02
5.386136500000000105e+00,3.990497799999999984e+00,1.307220599999999955e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.577628600000000159e+00,2.750277500000000153e+00,2.038082100000000008e+00,2.000000000000000000e+00,1.256000000000000005e+00,3.360000000000000764e-01,8.563880809999997723e+01,9.111913634647013371e-02,-2.552866858093194580e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.092147315228021220e-01
4.965167000000000108e+00,6.853373099999999774e-01,4.169802200000000347e+00,1.000000000000000000e+00,4.607037037037037819e-01,1.728927607142856926e-01,2.738944896428571241e+01,1.092580091558350945e-02,-1.624470242125367753e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.014327919468400729e-01
2.515952599999999872e+00,1.600501699999999916e+00,4.607124800000000242e+00,3.000000000000000000e+00,5.533913043478263516e-01,7.437499166666670936e-02,7.223986158333332241e+01,5.411001845112078934e-02,-2.445636385441473173e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.187685678277954654e-02
7.976536799999999872e+00,2.818942999999999977e+00,1.495616599999999963e+00,1.000000000000000000e+00,1.812394366197182527e-01,3.915277361111110799e-02,7.559915099999999200e+01,1.006544253550766127e-01,-4.714765894268652113e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.197621923341207262e-02
9.174950600000000733e+00,2.725009399999999804e+00,4.391257300000000363e+00,1.000000000000000000e+00,4.489285714285714546e-01,3.437932758620695917e-02,6.871943657931034011e+01,8.202953489862251091e-02,-6.128555979923337727e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.031007999552274929e-02
9.133501100000000150e+00,2.703193699999999922e+00,4.494314700000000329e+00,1.000000000000000000e+00,4.597037037037037810e-01,3.460717857142855264e-02,6.854017787142858253e+01,8.091842149423889019e-02,-6.123818501812544612e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.043054023658666743e-02
7.532117799999999974e+00,7.198630599999999991e-01,4.621432300000000382e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.621358900000000602e+00,1.495202700000000107e+00,4.385892899999999983e+00,3.000000000000000000e+00,3.896249999999999991e-01,5.784846060606058799e-02,5.046351045454544959e+01,3.330181823652497014e-02,-4.724777077797683716e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.499462575340311909e-02
4.939692499999999598e+00,2.845116099999999815e+00,3.342925300000000099e+00,1.000000000000000000e+00,4.374827586206896379e-01,4.863332000000000765e-02,7.756814616666666495e+01,9.257949606502011153e-02,-4.041079842558607804e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.836472873311296147e-02
8.944580600000000548e-01,4.673761400000000066e+00,4.715390700000000379e+00,3.000000000000000000e+00,1.488285714285714212e+00,1.425000375000000652e-01,9.173669024999999522e+01,1.315459655302164688e-01,-5.411040806274899223e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.023514450038923301e-01
3.707204800000000189e-01,3.779025600000000207e+00,3.003048399999999951e+00,3.000000000000000000e+00,2.335399999999999920e+00,6.609999833333334296e-01,9.543338016666666590e+01,1.120909736261246764e-01,-4.052678134321171383e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.607971372048403347e-01
8.395544100000000398e+00,2.193890800000000141e+00,3.524807700000000210e+00,1.000000000000000000e+00,3.387027027027027515e-01,3.934214473684222863e-02,6.554900340763157374e+01,6.798652352735065629e-02,-5.406448547027238594e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.299704405143459390e-02
6.115843800000000385e+00,4.248303400000000174e+00,3.633951699999999896e+00,1.000000000000000000e+00,5.489565217391303431e-01,4.433332499999994430e-02,8.241305595833333086e+01,1.281733951633454716e-01,-5.237211172552166255e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.705964514802357626e-02
9.947758699999999621e+00,4.338511500000000076e+00,4.206932100000000396e+00,1.000000000000000000e+00,5.373478260869567480e-01,3.066668750000006716e-02,7.796982370833332254e+01,1.285451744143261132e-01,-6.986915424959867782e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.838400896269215892e-02
1.700896399999999975e+00,1.229616400000000054e+00,7.311386500000000011e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.237959399999999821e-01,3.585006499999999985e+00,1.991807099999999942e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.213515300000000074e+00,1.776669300000000007e+00,2.575117099999999937e+00,3.000000000000000000e+00,3.674117647058823821e-01,7.065717428571430259e-02,7.278458738571428910e+01,6.308445497469972185e-02,-2.399019444941281193e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.850692091821036195e-02
6.365435100000000013e+00,8.324426999999999799e-01,2.935433399999999970e+00,3.000000000000000000e+00,3.265128205128205452e-01,1.152499950000001050e-01,3.538609370000000354e+01,1.730070624211051816e-02,-2.506806326086526843e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.667914687250012240e-02
3.046501399999999915e+00,1.917634199999999955e+00,3.092541900000000066e+00,3.000000000000000000e+00,4.374285714285714444e-01,7.068969999999986931e-02,7.488039577931034785e+01,6.631764470638314146e-02,-2.483754159110378168e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.920631725413155355e-02
7.683171699999999937e+00,1.676210800000000001e+00,3.597744099999999889e-01,1.000000000000000000e+00,1.364787234042553477e-01,4.314734315789474361e-02,6.692603112526317943e+01,7.602208181640675300e-02,-4.292907474716611133e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.351188946014146769e-02
2.750877899999999876e+00,1.765260800000000019e-02,1.264871199999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.641685400000000072e+00,1.614770800000000062e+00,3.046756999999999938e+00,2.000000000000000000e+00,8.830769230769228706e-01,1.919285357142857251e-01,8.003798657142856143e+01,5.583589103419932947e-02,-1.936091833054314273e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.140237284220378261e-01
9.016969200000000129e-01,4.620286000000000115e+00,2.664409200000000144e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.731184500000000348e+00,1.686578300000000086e+00,3.393198299999999890e+00,1.000000000000000000e+00,3.432702702702702946e-01,5.100000526315792704e-02,6.405340922026316264e+01,5.470676219782020372e-02,-4.058863949660316411e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.932707522943531209e-02
2.268213300000000210e+00,1.107477700000000009e+00,4.780507599999999968e+00,3.000000000000000000e+00,5.305217391304347663e-01,8.970834166666652454e-02,6.435493150833333686e+01,3.819048812108546270e-02,-2.017309422456579904e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.941582256009885432e-02
