GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
7.070706799999999959e+00,3.585858599999999896e+00,3.585858599999999896e+00,1.000000000000000000e+00,4.485357142857143153e-01,3.841381379310350452e-02,7.833896120689654197e+01,1.117987324248237990e-01,-5.388237876575931867e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.274824276431188647e-02
8.080807899999999933e-01,4.545454400000000228e-01,4.545454400000000228e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.464646300000000068e+00,3.282828299999999810e+00,3.282828299999999810e+00,1.000000000000000000e+00,4.081999999999999518e-01,4.116134516129025395e-02,7.780330222580646193e+01,1.045283165697886013e-01,-4.907266595485171995e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.413596718018562806e-02
8.787879000000000218e+00,4.444444700000000026e+00,4.444444700000000026e+00,1.000000000000000000e+00,6.145500000000001517e-01,3.271427142857157022e-02,7.922972023809525410e+01,1.303919259558072863e-01,-6.732513875468956743e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.981918140330994269e-02
5.959596200000000010e+00,3.030302999999999969e+00,3.030302999999999969e+00,1.000000000000000000e+00,3.786060606060606126e-01,4.379412352941175479e-02,7.726898155882352626e+01,9.818908956675166666e-02,-4.499095544015241366e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.545836167029255290e-02
6.363636500000000140e+00,3.232323200000000174e+00,3.232323200000000174e+00,1.000000000000000000e+00,4.020322580645159793e-01,4.193750624999993681e-02,7.777593528124999978e+01,1.031516147214641688e-01,-4.823360267104801619e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.448069017642921785e-02
4.949494800000000083e+00,2.525252599999999958e+00,2.525252599999999958e+00,1.000000000000000000e+00,3.292105263157895090e-01,5.100001538461537004e-02,7.599378666666666504e+01,8.526396262701042839e-02,-3.648319988027644983e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.892754951971580890e-02
3.535353399999999979e+00,1.818181899999999906e+00,1.818181899999999906e+00,3.000000000000000000e+00,2.850681818181818317e-01,6.991113111111109391e-02,7.268633183777777163e+01,6.700779014296924518e-02,-2.326080216123796104e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.728586203078106120e-02
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.060606200000000499e-01,3.535353500000000260e-01,3.535353500000000260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.151514999999999844e+00,2.626262699999999839e+00,2.626262699999999839e+00,1.000000000000000000e+00,3.380270270270269162e-01,4.926311842105274980e-02,7.624741497368420085e+01,8.785505142219060537e-02,-3.822807258421608012e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.812193466429003391e-02
7.272727500000000234e+00,3.686868700000000221e+00,3.686868700000000221e+00,1.000000000000000000e+00,4.633703703703703214e-01,3.760714285714280430e-02,7.848870760714285666e+01,1.142238590480424559e-01,-5.548104202307087979e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.233874610683332998e-02
7.373737300000000161e+00,3.737373799999999857e+00,3.737373799999999857e+00,1.000000000000000000e+00,4.710740740740741450e-01,3.721427857142865780e-02,7.855166192857143415e+01,1.152853616624507777e-01,-5.627977687882961683e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.213997729920239715e-02
5.555555299999999974e+00,2.828282800000000208e+00,2.828282800000000208e+00,1.000000000000000000e+00,3.573055555555555429e-01,4.635135135135128731e-02,7.678631686486487240e+01,9.303703517675838974e-02,-4.165152894103399395e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.671263954732834220e-02
3.030303100000000249e-01,2.020202000000000109e-01,2.020202000000000109e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.696970000000000312e+00,4.898989699999999559e+00,4.898989699999999559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.020201899999999995e+00,1.060605999999999938e+00,1.060605999999999938e+00,2.000000000000000000e+00,6.636315789473684612e-01,3.260999549999999969e-01,5.929291173500000411e+01,4.161115024029400644e-02,-1.670066975568443995e-02,1.000000000000000000e+00,2.606193220241596720e+00,1.863972359597065032e-01
6.161616300000000379e+00,3.131313099999999849e+00,3.131313099999999849e+00,1.000000000000000000e+00,3.900312499999999960e-01,4.260606969696968671e-02,7.751324309090908571e+01,1.006174562323697563e-01,-4.662062779218131142e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.487004877235914416e-02
9.797979399999999117e+00,4.949494800000000083e+00,4.949494800000000083e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.454545500000000047e+00,2.777777700000000127e+00,2.777777700000000127e+00,1.000000000000000000e+00,3.522777777777777453e-01,4.700000000000022216e-02,7.666512105405404043e+01,9.175163706212867420e-02,-4.080408963387459342e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.703068912240992258e-02
3.434343300000000099e+00,1.767676699999999990e+00,1.767676699999999990e+00,3.000000000000000000e+00,2.832500000000000018e-01,7.188891555555564084e-02,7.221487782222222052e+01,6.570598398728576262e-02,-2.258072508350604524e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.814215249641716293e-02
8.686868699999999777e+00,4.393939500000000109e+00,4.393939500000000109e+00,1.000000000000000000e+00,6.007619047619046082e-01,3.299999545454566224e-02,7.926207454545455278e+01,1.293121293273848116e-01,-6.652855404654124671e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.995633689423692222e-02
1.919192000000000009e+00,1.010100999999999916e+00,1.010100999999999916e+00,2.000000000000000000e+00,8.247857142857142332e-01,4.231333466666664100e-01,6.099864452000000625e+01,3.988459271175336801e-02,-1.593488675075997382e-02,3.000000000000000000e+00,2.899723307536833605e+00,2.569679813608379271e-01
4.242423999999999751e+00,2.171717199999999792e+00,2.171717199999999792e+00,3.000000000000000000e+00,3.029523809523809730e-01,5.844182093023265329e-02,7.465649135813953308e+01,7.609507416533362045e-02,-3.011735930547439211e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.238415470571942567e-02
2.424242500000000078e+00,1.262626299999999979e+00,1.262626299999999979e+00,3.000000000000000000e+00,2.668124999999999525e-01,9.167345714285715652e-02,5.961886557755102700e+01,5.257594650393301872e-02,-2.026567944411446914e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.794674145686034922e-02
4.747474699999999714e+00,2.424242500000000078e+00,2.424242500000000078e+00,1.000000000000000000e+00,3.209487179487178765e-01,5.284995999999998750e-02,7.563049532499999827e+01,8.269008951152460873e-02,-3.470737746609860175e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.981150928772356365e-02
3.030302999999999969e+00,1.565656500000000007e+00,1.565656500000000007e+00,3.000000000000000000e+00,2.777173913043478604e-01,7.961705531914892164e-02,6.910579622978724501e+01,6.053762928969283474e-02,-2.154310135563205705e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.186461687909399931e-02
5.050505199999999917e+00,2.575757499999999922e+00,2.575757499999999922e+00,1.000000000000000000e+00,3.335405405405405532e-01,5.007893684210553559e-02,7.606718918421051967e+01,8.655457840402139280e-02,-3.735867314349898549e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.852780689700537900e-02
9.090909400000000140e-01,5.050504799999999683e-01,5.050504799999999683e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.323232400000000197e+00,1.212121199999999899e+00,1.212121199999999899e+00,3.000000000000000000e+00,2.621632653061224394e-01,9.337999400000007721e-02,5.721277152400001142e+01,5.039001037278884737e-02,-1.982420416956625492e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.926569057664267198e-02
5.858585800000000177e+00,2.979798100000000005e+00,2.979798100000000005e+00,1.000000000000000000e+00,3.730882352941176094e-01,4.437139142857142449e-02,7.716442557142856629e+01,9.682833836385984494e-02,-4.415850973227790355e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.574321047522820302e-02
8.989898699999999465e+00,4.545454499999999953e+00,4.545454499999999953e+00,1.000000000000000000e+00,6.453157894736841760e-01,3.220000999999990399e-02,7.925888634999998317e+01,1.324381055246057204e-01,-6.895215556580755467e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.954700818005796620e-02
4.848485000000000156e+00,2.474747400000000042e+00,2.474747400000000042e+00,1.000000000000000000e+00,3.249999999999999001e-01,5.200000499999999498e-02,7.594217795000000137e+01,8.446578434136649272e-02,-3.563966178596829348e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.935696499456483949e-02
2.525252599999999958e+00,1.313131300000000001e+00,1.313131300000000001e+00,3.000000000000000000e+00,2.700425531914892874e-01,8.993746041666665636e-02,6.176716087291666923e+01,5.399065051872035254e-02,-2.043802644218236861e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.701177464606586670e-02
7.575757499999999922e+00,3.838383900000000182e+00,3.838383900000000182e+00,1.000000000000000000e+00,4.871923076923077023e-01,3.651857407407443218e-02,7.869637525925925559e+01,1.176645796865193189e-01,-5.784758003238311963e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.177704319170995287e-02
3.939394000000000062e+00,2.020201899999999995e+00,2.020201899999999995e+00,3.000000000000000000e+00,2.941860465116279411e-01,6.268183409090904989e-02,7.394455778409090385e+01,7.218685704010786852e-02,-2.724651955098024436e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.425046307016176711e-02
7.979797800000000052e+00,4.040403799999999990e+00,4.040403799999999990e+00,1.000000000000000000e+00,5.227391304347825951e-01,3.520837083333325929e-02,7.896377158333332602e+01,1.221529027172928994e-01,-6.099371378538392952e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.108738323233792442e-02
8.888889300000000659e+00,4.494949300000000036e+00,4.494949300000000036e+00,1.000000000000000000e+00,6.292999999999999705e-01,3.252373809523803616e-02,7.928806466666667063e+01,1.314336686148858679e-01,-6.811730137216538694e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.970146620414830671e-02
2.121211999999999875e+00,1.111111200000000077e+00,1.111111200000000077e+00,3.000000000000000000e+00,2.427500000000000491e-01,9.394337358490567613e-02,4.898179813811321281e+01,4.079534509072671455e-02,-1.716128353953035382e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.310750689589164436e-02
9.191919300000000348e+00,4.646464800000000395e+00,4.646464800000000395e+00,1.000000000000000000e+00,6.824444444444445201e-01,3.173687368421038851e-02,7.928124994736842268e+01,1.341555842240919338e-01,-7.062168730870735378e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.929207908013377826e-02
3.333333300000000055e+00,1.717171699999999968e+00,1.717171699999999968e+00,3.000000000000000000e+00,2.816444444444445305e-01,7.380438913043478599e-02,7.158703190869566413e+01,6.441179569828482665e-02,-2.231784447181120110e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.904149057263388289e-02
1.515151499999999984e+00,8.080807899999999933e-01,8.080807899999999933e-01,2.000000000000000000e+00,1.720500000000000140e+00,1.174571457142857378e+00,4.806711811428571224e+01,3.158496913138654494e-02,-1.291296464115828865e-02,9.000000000000000000e+00,2.464643081654948720e+00,7.792280569195302320e-01
